facet,canon_term,variant_count,n_posts,variant
brand,classico,1,8,Classico
brand,clean clear,1,7,Clean & Clear
brand,clif,2,5,CLIF
brand,clif,2,5,Clif
brand,clinique,2,18,CLINIQUE
brand,clinique,2,18,Clinique
brand,clorox,3,142,CLOROX
brand,clorox,3,142,Clorox
brand,clorox,3,142,clorox
brand,clover valley,1,40,Clover Valley
brand,club room,1,3,Club Room
brand,clue,1,4,Clue
brand,co,2,6,C.O.S.
brand,co,2,6,COS
brand,coach,3,157,COACH
brand,coach,3,157,Coach
brand,coach,3,157,coach
brand,cobra,1,3,Cobra
brand,coby,1,4,Coby
brand,coca cola,3,215,Coca Cola
brand,coca cola,3,215,Coca-Cola
brand,coca cola,3,215,coca cola
brand,cocoa puff,1,4,Cocoa Puffs
brand,cocomelon,2,3,CoComelon
brand,cocomelon,2,3,Cocomelon
brand,coffee mate,3,10,Coffee Mate
brand,coffee mate,3,10,Coffee mate
brand,coffee mate,3,10,Coffee-mate
brand,coinstar,1,11,Coinstar
brand,coke,1,22,Coke
brand,coke zero,1,3,Coke Zero
brand,coldwater creek,1,5,Coldwater Creek
brand,cole haan,2,10,COLE HAAN
brand,cole haan,2,10,Cole Haan
brand,coleman,1,26,Coleman
brand,colgate,1,371,Colgate
brand,colgate palmolive,1,5,Colgate-Palmolive
brand,colourpop,2,5,COLOURPOP
brand,colourpop,2,5,ColourPop
brand,columbia,2,34,COLUMBIA
brand,columbia,2,34,Columbia
brand,comet,1,5,Comet
brand,comfort bay,2,45,COMFORT BAY
brand,comfort bay,2,45,Comfort Bay
brand,comfort color,2,8,COMFORT COLORS
brand,comfort color,2,8,Comfort Colors
brand,comfrt,2,6,COMFRT
brand,comfrt,2,6,Comfrt
brand,command,1,3,Command
brand,comme des garcon,2,3,COMME des GARCONS
brand,comme des garcon,2,3,Comme des Garcons
brand,commodore,1,3,Commodore
brand,complete home,1,10,Complete Home
brand,conair,3,52,CONAIR
brand,conair,3,52,Conair
brand,conair,3,52,conair
brand,contigo,1,3,Contigo
brand,converse,3,48,CONVERSE
brand,converse,3,48,Converse
brand,converse,3,48,converse
brand,coogi,3,6,COOGI
brand,coogi,3,6,Coogi
brand,coogi,3,6,coogi
brand,cooking concept,1,4,Cooking Concepts
brand,cooky,1,3,Cookies
brand,coola,2,4,COOLA
brand,coola,2,4,Coola
brand,coolpix,1,10,COOLPIX
brand,coor,1,6,Coors
brand,coors light,1,10,Coors Light
brand,coppertone,1,7,Coppertone
brand,cordova,2,3,CORDOVA
brand,cordova,2,3,Cordova
brand,core,1,4,Core
brand,corelle,1,5,Corelle
brand,corningware,2,9,CorningWare
brand,corningware,2,9,Corningware
brand,corona,1,6,Corona
brand,corona extra,1,7,Corona Extra
brand,cortizone 10,1,9,Cortizone-10
brand,corvette,1,7,Corvette
brand,cosco,2,6,COSCO
brand,cosco,2,6,Cosco
brand,cosori,1,3,COSORI
brand,cosrx,1,3,COSRX
brand,costco,2,52,COSTCO
brand,costco,2,52,Costco
brand,costco wholesale,1,7,Costco Wholesale
brand,cotopaxi,1,3,Cotopaxi
brand,cottonelle,1,59,Cottonelle
brand,cotton on,1,7,Cotton On
brand,country crock,1,4,Country Crock
brand,coupon 24,1,8,Coupon 24
brand,coupon24,1,9,Coupon24
brand,couponscom,2,3,Coupons.com
brand,couponscom,2,3,coupons.com
brand,covergirl,3,58,COVERGIRL
brand,covergirl,3,58,CoverGirl
brand,covergirl,3,58,Covergirl
brand,cowboy,1,4,Cowboys
brand,cr7,1,4,CR7
brand,cracker barrel,1,9,Cracker Barrel
brand,crafters square,2,9,CRAFTER'S SQUARE
brand,crafters square,2,9,Crafter's Square
brand,craftsman,2,65,CRAFTSMAN
brand,craftsman,2,65,Craftsman
brand,craft smart,2,3,Craft Smart
brand,craft smart,2,3,craft smart
brand,crane,2,4,CRANE
brand,crane,2,4,Crane
brand,crate barrel,1,9,Crate & Barrel
brand,crave,2,3,CRAVE
brand,crave,2,3,Crave
brand,crayola,1,51,Crayola
brand,cra z art,1,4,Cra-Z-Art
brand,cra z slimy,2,6,CRA-Z-SLIMY
brand,cra z slimy,2,6,Cra-Z-Slimy
brand,crazy aaron,3,3,Crazy Aaron
brand,crazy aaron,3,3,Crazy Aaron's
brand,crazy aaron,3,3,Crazy Aarons
brand,crazy shirt,2,3,Crazy Shirts
brand,crazy shirt,2,3,crazy shirts
brand,creativity for kid,1,3,Creativity for Kids
brand,creed,2,8,CREED
brand,creed,2,8,Creed
brand,creme of nature,2,4,CREME OF NATURE
brand,creme of nature,2,4,Creme of Nature
brand,cremo,1,8,Cremo
brand,crest,2,250,CREST
brand,crest,2,250,Crest
brand,cribmate,2,4,Cribmates
brand,cribmate,2,4,cribmates
brand,cricket,1,3,Cricket
brand,cricut,2,21,Cricut
brand,cricut,2,21,cricut
brand,crisco,1,6,Crisco
brand,croc,3,41,Croc
brand,croc,3,41,Crocs
brand,croc,3,41,crocs
brand,crock pot,2,4,Crock-Pot
brand,crock pot,2,4,crock-pot
brand,croft barrow,1,4,Croft & Barrow
brand,crofton,2,4,CROFTON
brand,crofton,2,4,Crofton
brand,crosley,2,3,CROSLEY
brand,crosley,2,3,Crosley
brand,crown royal,1,3,Crown Royal
brand,crumbl,2,3,Crumbl
brand,crumbl,2,3,crumbl
brand,crush,1,22,Crush
brand,crystal,2,3,CRYSTAL
brand,crystal,2,3,Crystal
brand,crystal light,1,5,Crystal Light
brand,cubesmart,1,3,CubeSmart
brand,cuisinart,1,18,Cuisinart
brand,cupcakes and cashmere,1,6,cupcakes and cashmere
brand,cup noodle,1,3,Cup Noodles
brand,curl rhythm,2,5,CURL RHYTHM
brand,curl rhythm,2,5,Curl Rhythm
brand,currier ive,2,3,CURRIER & IVES
brand,currier ive,2,3,Currier & Ives
brand,custo barcelona,1,3,Custo Barcelona
brand,cutter,1,3,Cutter
brand,cuty,1,4,Cuties
brand,cv,2,190,CVS
brand,cv,2,190,Cvs
brand,cvs health,1,22,CVS Health
brand,cvs pharmacy,2,26,CVS Pharmacy
brand,cvs pharmacy,2,26,CVS pharmacy
brand,cvspharmacy,1,9,CVS/pharmacy
brand,cwc,1,4,CWC
brand,cyberpower,1,3,CyberPower
brand,cyber shot,1,7,Cyber-shot
brand,cynthia rowley,2,5,CYNTHIA ROWLEY
brand,cynthia rowley,2,5,Cynthia Rowley
brand,daiso,1,3,Daiso
brand,daisy,2,4,DAISY
brand,daisy,2,4,Daisy
brand,dallas cowboy,1,7,Dallas Cowboys
brand,danbury mint,2,3,Danbury Mint
brand,danbury mint,2,3,The Danbury Mint
brand,danimal,1,12,Danimals
brand,dannon,1,6,Dannon
brand,dap,1,7,DAP
brand,dasani,2,13,DASANI
brand,dasani,2,13,Dasani
brand,dash,2,4,DASH
brand,dash,2,4,Dash
brand,dashing diva,2,3,DASHING DIVA
brand,dashing diva,2,3,Dashing Diva
brand,datalogic,1,5,Datalogic
brand,daves killer bread,1,4,Dave's Killer Bread
brand,dawn,2,319,DAWN
brand,dawn,2,319,Dawn
brand,dayquil,1,5,DayQuil
brand,dc,1,19,DC
brand,dc comic,2,6,DC COMICS
brand,dc comic,2,6,DC Comics
brand,deal worthy,1,4,deal worthy
brand,def leppard,2,10,DEF LEPPARD
brand,def leppard,2,10,Def Leppard
brand,deftone,2,3,DEFTONES
brand,deftone,2,3,Deftones
brand,degree,1,133,Degree
brand,dell,2,24,DELL
brand,dell,2,24,Dell
brand,del monte,1,12,Del Monte
brand,delonghi,1,3,DeLonghi
brand,delta,2,11,DELTA
brand,delta,2,11,Delta
brand,delta home,2,3,DELTA HOME
brand,delta home,2,3,Delta Home
brand,denali,1,3,DENALI
brand,denim forum,2,6,DENIM FORUM
brand,denim forum,2,6,Denim Forum
brand,denver bronco,1,3,Denver Broncos
brand,department 56,1,4,Department 56
brand,depop,4,195,DEPOP
brand,depop,4,195,DePop
brand,depop,4,195,Depop
brand,depop,4,195,depop
brand,dermasil,1,11,Dermasil
brand,desigual,1,7,Desigual
brand,dewalt,5,132,DEWALT
brand,dewalt,5,132,DeWALT
brand,dewalt,5,132,DeWalt
brand,dewalt,5,132,Dewalt
brand,dewalt,5,132,dewalt
brand,dfyne,1,3,DFYNE
brand,dg,2,27,D&G
brand,dg,2,27,DG
brand,dg health,2,18,DG Health
brand,dg health,2,18,DG health
brand,dg home,2,12,DG Home
brand,dg home,2,12,DG home
brand,dial,2,94,DIAL
brand,dial,2,94,Dial
brand,diamond,1,4,Diamond
brand,diamondback,1,4,Diamondback
brand,diane von furstenberg,3,4,DIANE VON FURSTENBERG
brand,diane von furstenberg,3,4,Diane Von Furstenberg
brand,diane von furstenberg,3,4,Diane von Furstenberg
brand,dicks sporting good,2,4,DICK'S Sporting Goods
brand,dicks sporting good,2,4,Dick's Sporting Goods
brand,dicky,2,27,Dickies
brand,dicky,2,27,dickies
brand,diesel,2,15,DIESEL
brand,diesel,2,15,Diesel
brand,diet coke,1,34,Diet Coke
brand,differin,1,3,Differin
brand,digiorno,1,12,DiGiorno
brand,dimetapp,1,9,Dimetapp
brand,dior,2,60,DIOR
brand,dior,2,60,Dior
brand,dirt devil,1,3,Dirt Devil
brand,discover,1,3,Discover
brand,disney,2,296,Disney
brand,disney,2,296,Disney+
brand,disney doorable,1,4,Disney Doorables
brand,disneyland,1,16,Disneyland
brand,disneyland resort,1,3,Disneyland Resort
brand,disney park,1,4,Disney Parks
brand,disney pixar,1,11,Disney Pixar
brand,disney princess,2,24,Disney PRINCESS
brand,disney princess,2,24,Disney Princess
brand,disney stitch,1,3,Disney Stitch
brand,disney store,2,10,Disney Store
brand,disney store,2,10,The Disney Store
brand,dixie,2,31,DIXIE
brand,dixie,2,31,Dixie
brand,dixie belle,1,10,Dixie Belle
brand,dixxon,2,6,DIXXON
brand,dixxon,2,6,Dixxon
brand,dji,2,49,DJI
brand,dji,2,49,dji
brand,dkny,1,17,DKNY
brand,dkny jean,2,6,DKNY JEANS
brand,dkny jean,2,6,DKNY Jeans
brand,doc marten,2,8,Doc Martens
brand,doc marten,2,8,doc martens
brand,dodge,2,15,DODGE
brand,dodge,2,15,Dodge
brand,dodger,1,6,Dodgers
brand,dog chow,2,4,DOG CHOW
brand,dog chow,2,4,Dog Chow
brand,dolce gabbana,2,36,DOLCE & GABBANA
brand,dolce gabbana,2,36,Dolce & Gabbana
brand,dole,1,16,Dole
brand,dollar general,2,559,DOLLAR GENERAL
brand,dollar general,2,559,Dollar General
brand,dollar shave club,2,6,DOLLAR SHAVE CLUB
brand,dollar shave club,2,6,Dollar Shave Club
brand,dollar tree,3,206,DOLLAR TREE
brand,dollar tree,3,206,Dollar Tree
brand,dollar tree,3,206,Dollar tree
brand,dolly parton,2,3,Dolly Parton
brand,dolly parton,2,3,Dolly Parton's
brand,dolphin,2,3,Dolphin
brand,dolphin,2,3,Dolphins
brand,domino,2,17,Domino
brand,domino,2,17,Domino's
brand,dooney bourke,1,13,Dooney & Bourke
brand,door,2,6,Doors
brand,door,2,6,The Doors
brand,doordash,2,10,DOORDASH
brand,doordash,2,10,DoorDash
brand,dorito,1,57,Doritos
brand,dos equi,1,3,Dos Equis
brand,dossier,2,4,Dossier
brand,dossier,2,4,dossier
brand,dot,2,3,Dot's
brand,dot,2,3,Dots
brand,dots homestyle pretzel,1,3,Dot's Homestyle Pretzels
brand,dots pretzel,1,3,Dot's Pretzels
brand,dove,1,239,Dove
brand,dove men,2,3,Dove MEN
brand,dove men,2,3,Dove Men
brand,dove mencare,2,54,Dove MEN+CARE
brand,dove mencare,2,54,Dove Men+Care
brand,downy,1,298,Downy
brand,dragon ball z,1,6,Dragon Ball Z
brand,dr brown,3,8,Dr Brown's
brand,dr brown,3,8,Dr. Brown's
brand,dr brown,3,8,Dr. Browns
brand,dreamcast,1,4,Dreamcast
brand,dreft,2,13,Dreft
brand,dreft,2,13,dreft
brand,dremel,2,7,DREMEL
brand,dremel,2,7,Dremel
brand,drexel,1,10,Drexel
brand,dreyer,1,3,Dreyer's
brand,dries van noten,2,3,DRIES VAN NOTEN
brand,dries van noten,2,3,Dries Van Noten
brand,dri fit,2,3,DRI-FIT
brand,dri fit,2,3,Dri-Fit
brand,driscoll,1,8,Driscoll's
brand,drizziliciou,1,5,Drizzilicious
brand,dr marten,1,15,Dr. Martens
brand,drmtlgy,1,6,DRMTLGY
brand,dr pepper,3,92,DR. PEPPER
brand,dr pepper,3,92,Dr Pepper
brand,dr pepper,3,92,Dr. Pepper
brand,dr scholl,1,6,Dr. Scholl's
brand,dr seuss,2,4,Dr Seuss
brand,dr seuss,2,4,Dr. Seuss
brand,dr squatch,1,6,Dr. Squatch
brand,dr teal,1,10,Dr Teal's
brand,drumstick,2,3,DRUMSTICK
brand,drumstick,2,3,Drumstick
brand,drunk elephant,1,9,Drunk Elephant
brand,drybar,2,5,Drybar
brand,drybar,2,5,drybar
brand,dubble bubble,2,3,DUBBLE BUBBLE
brand,dubble bubble,2,3,Dubble Bubble
brand,duck,1,5,Duck
brand,dude wipe,1,3,Dude Wipes
brand,duke,3,7,Duke
brand,duke,3,7,Duke's
brand,duke,3,7,Dukes
brand,duke cannon,1,3,Duke Cannon
brand,dulcolax,1,6,Dulcolax
brand,dum dum,1,3,Dum Dums
brand,dunelm,1,5,Dunelm
brand,dungeons dragon,1,3,Dungeons & Dragons
brand,dunkin,3,23,DUNKIN'
brand,dunkin,3,23,Dunkin
brand,dunkin,3,23,Dunkin'
brand,dunlop,2,3,DUNLOP
brand,dunlop,2,3,Dunlop
brand,dupont,3,7,DUPONT
brand,dupont,3,7,DuPont
brand,dupont,3,7,Dupont
brand,duracell,2,17,DURACELL
brand,duracell,2,17,Duracell
brand,duralast,1,5,Duralast
brand,dymo,2,4,DYMO
brand,dymo,2,4,Dymo
brand,dyson,2,27,Dyson
brand,dyson,2,27,dyson
brand,e6000,1,4,E6000
brand,ea,1,10,EA
brand,ea game,2,9,EA GAMES
brand,ea game,2,9,EA Games
brand,ea sport,2,18,EA SPORTS
brand,ea sport,2,18,EA Sports
brand,easton,1,7,Easton
brand,eastsport,2,4,EASTSPORT
brand,eastsport,2,4,Eastsport
brand,easy bake,1,3,Easy-Bake
brand,easy off,3,6,Easy Off
brand,easy off,3,6,Easy off
brand,easy off,3,6,Easy-Off
brand,ebay,4,495,EBAY
brand,ebay,4,495,Ebay
brand,ebay,4,495,eBay
brand,ebay,4,495,ebay
brand,ebin new york,2,4,EBIN NEW YORK
brand,ebin new york,2,4,Ebin New York
brand,ecco,3,6,ECCO
brand,ecco,3,6,Ecco
brand,ecco,3,6,ecco
brand,ecko unltd,5,12,ECKO UNLTD
brand,ecko unltd,5,12,ECKO UNLTD.
brand,ecko unltd,5,12,Ecko Unltd
brand,ecko unltd,5,12,Ecko Unltd.
brand,ecko unltd,5,12,ecko unltd
brand,eckrich,1,4,Eckrich
brand,eco,3,4,ECO
brand,eco,3,4,ECOS
brand,eco,3,4,Eco
brand,ecotool,3,12,ECOTOOLS
brand,ecotool,3,12,EcoTools
brand,ecotool,3,12,ecotools
brand,eddie bauer,1,20,Eddie Bauer
brand,ed hardy,1,30,Ed Hardy
brand,edwin,2,3,EDWIN
brand,edwin,2,3,Edwin
brand,edy,1,7,Edy's
brand,egglands best,1,3,Eggland's Best
brand,eggo,1,10,Eggo
brand,ego,1,4,EGO
brand,eileen fisher,2,8,EILEEN FISHER
brand,eileen fisher,2,8,Eileen Fisher
brand,electrolit,1,4,Electrolit
brand,element,2,4,Element
brand,element,2,4,element
brand,elf,3,25,E.L.F
brand,elf,3,25,e.l.f.
brand,elf,3,25,elf
brand,elf on shelf,2,4,Elf on the Shelf
brand,elf on shelf,2,4,The Elf on the Shelf
brand,elite,2,3,ELITE
brand,elite,2,3,Elite
brand,elle,2,5,ELLE
brand,elle,2,5,Elle
brand,ellen tracy,2,5,ELLEN TRACY
brand,ellen tracy,2,5,Ellen Tracy
brand,ello,1,4,ello
brand,elmer,2,14,ELMER'S
brand,elmer,2,14,Elmer's
brand,el monterey,1,3,El Monterey
brand,elo,2,4,Elo
brand,elo,2,4,elo
brand,elvive,2,13,ELVIVE
brand,elvive,2,13,Elvive
brand,emergen c,1,3,Emergen-C
brand,emerson,1,13,Emerson
brand,emilio pucci,1,3,Emilio Pucci
brand,eminem,2,3,EMINEM
brand,eminem,2,3,Eminem
brand,empire,2,4,EMPIRE
brand,empire,2,4,Empire
brand,emporio armani,1,7,Emporio Armani
brand,energizer,1,35,Energizer
brand,enfamil,1,3,Enfamil
brand,enoz,1,3,Enoz
brand,ensueño,1,4,Ensueño
brand,ensure,1,6,Ensure
brand,entenmann,1,6,Entenmann's
brand,eo,2,20,EOS
brand,eo,2,20,eos
brand,epic,2,3,EPIC
brand,epic,2,3,Epic
brand,epson,1,16,Epson
brand,equate,2,10,Equate
brand,equate,2,10,equate
brand,ertl,2,5,ERTL
brand,ertl,2,5,Ertl
brand,espn,1,8,ESPN
brand,esprit,3,7,ESPRIT
brand,esprit,3,7,Esprit
brand,esprit,3,7,esprit
brand,essential,2,10,ESSENTIALS
brand,essential,2,10,Essentials
brand,essie,2,5,Essie
brand,essie,2,5,essie
brand,estee lauder,2,5,ESTEE LAUDER
brand,estee lauder,2,5,Estee Lauder
brand,estée lauder,2,3,ESTÉE LAUDER
brand,estée lauder,2,3,Estée Lauder
brand,ethan allen,1,7,Ethan Allen
brand,etienne aigner,2,3,ETIENNE AIGNER
brand,etienne aigner,2,3,Etienne Aigner
brand,etsy,1,82,Etsy
brand,eucerin,1,17,Eucerin
brand,eureka,4,9,EUREKA
brand,eureka,4,9,Eureka
brand,eureka,4,9,Eureka!
brand,eureka,4,9,eureka
brand,evenflo,2,5,Evenflo
brand,evenflo,2,5,evenflo
brand,eveready,2,18,EVEREADY
brand,eveready,2,18,Eveready
brand,everlane,2,7,EVERLANE
brand,everlane,2,7,Everlane
brand,everlast,2,4,EVERLAST
brand,everlast,2,4,Everlast
brand,evermark,1,6,Evermark
brand,every man jack,1,8,Every Man Jack
brand,evisu,2,5,EVISU
brand,evisu,2,5,Evisu
brand,evo,2,4,evo
brand,evo,2,4,evo.
brand,excedrin,1,6,Excedrin
brand,excel,1,5,Excel
brand,expo,2,10,EXPO
brand,expo,2,10,Expo
brand,express,2,25,EXPRESS
brand,express,2,25,Express
brand,extra,1,5,Extra
brand,extracare,1,4,ExtraCare
brand,extra space storage,1,7,Extra Space Storage
brand,fabletic,2,6,FABLETICS
brand,fabletic,2,6,Fabletics
brand,fabuloso,1,65,Fabuloso
brand,facebook,2,139,Facebook
brand,facebook,2,139,facebook
brand,facebook marketplace,2,114,Facebook Marketplace
brand,facebook marketplace,2,114,facebook marketplace
brand,faded glory,2,11,FADED GLORY
brand,faded glory,2,11,Faded Glory
brand,faherty,1,5,Faherty
brand,family dollar,2,47,FAMILY DOLLAR
brand,family dollar,2,47,Family Dollar
brand,famous amo,1,3,Famous Amos
brand,fanatic,1,4,Fanatics
brand,fancy feast,1,5,Fancy Feast
brand,fanta,2,65,FANTA
brand,fanta,2,65,Fanta
brand,fao schwarz,2,4,FAO SCHWARZ
brand,fao schwarz,2,4,FAO Schwarz
brand,farberware,2,9,FARBERWARE
brand,farberware,2,9,Farberware
brand,farm rio,3,4,FARM Rio
brand,farm rio,3,4,Farm Rio
brand,farm rio,3,4,farm rio
brand,fashion nova,1,9,Fashion Nova
brand,favorite daughter,2,4,FAVORITE DAUGHTER
brand,favorite daughter,2,4,Favorite Daughter
brand,faygo,1,10,Faygo
brand,fb marketplace,4,6,FB MarketPlace
brand,fb marketplace,4,6,FB Marketplace
brand,fb marketplace,4,6,FB marketplace
brand,fb marketplace,4,6,fb marketplace
brand,fbmp,1,4,FBMP
brand,fear of god,1,3,Fear of God
brand,febreze,2,407,Febreze
brand,febreze,2,407,febreze
brand,fedex,1,26,FedEx
brand,fender,1,18,Fender
brand,fendi,2,10,FENDI
brand,fendi,2,10,Fendi
brand,fenton,2,33,Fenton
brand,fenton,2,33,fenton
brand,fenty,2,3,FENTY
brand,fenty,2,3,Fenty
brand,fenty beauty,2,13,FENTY BEAUTY
brand,fenty beauty,2,13,Fenty Beauty
brand,ferragamo,1,10,Ferragamo
brand,ferrari,1,5,Ferrari
brand,ferrero,1,4,Ferrero
brand,ferrero rocher,2,3,FERRERO ROCHER
brand,ferrero rocher,2,3,Ferrero Rocher
brand,fetch,2,108,Fetch
brand,fetch,2,108,fetch
brand,fetch reward,2,21,Fetch Reward
brand,fetch reward,2,21,Fetch Rewards
brand,fiesta,1,3,Fiesta
brand,fifa,1,26,FIFA
brand,figmint,1,4,Figmint
brand,fila,2,17,FILA
brand,fila,2,17,Fila
brand,filson,1,7,Filson
brand,finish,2,60,Finish
brand,finish,2,60,finish
brand,fire king,2,5,Fire King
brand,fire king,2,5,Fire-King
brand,firm grip,2,3,FIRM GRIP
brand,firm grip,2,3,Firm Grip
brand,first alert,2,3,FIRST ALERT
brand,first alert,2,3,First Alert
brand,first response,1,4,First Response
brand,fisher,2,3,FISHER
brand,fisher,2,3,Fisher
brand,fisher price,3,51,Fisher Price
brand,fisher price,3,51,Fisher-Price
brand,fisher price,3,51,fisher-price
brand,fiskar,1,6,Fiskars
brand,fitbit,1,3,Fitbit
brand,five below,4,60,Five Below
brand,five below,4,60,five BELOW
brand,five below,4,60,five BeLOW
brand,five below,4,60,five below
brand,five nights at freddy,1,3,Five Nights at Freddy's
brand,five star,1,7,Five Star
brand,fixodent,1,4,Fixodent
brand,flashfood,1,7,Flashfood
brand,flex,3,3,FLEX
brand,flex,3,3,Flex
brand,flex,3,3,flex
brand,flintstone,2,3,FLINTSTONES
brand,flintstone,2,3,Flintstones
brand,floral garden,2,5,FLORAL GARDEN
brand,floral garden,2,5,Floral Garden
brand,flower rocket,1,3,Flower Rocket
brand,folger,1,15,Folgers
brand,food club,2,3,Food Club
brand,food club,2,3,food club
brand,food lion,1,6,Food Lion
brand,footjoy,1,7,FootJoy
brand,foot locker,1,4,Foot Locker
brand,ford,2,100,FORD
brand,ford,2,100,Ford
brand,forever 21,2,30,FOREVER 21
brand,forever 21,2,30,Forever 21
brand,forever pal,2,17,FOREVER PALS
brand,forever pal,2,17,Forever Pals
brand,for love lemon,2,5,For Love & Lemons
brand,for love lemon,2,5,for love & lemons
brand,fortnite,2,14,FORTNITE
brand,fortnite,2,14,Fortnite
brand,fossil,2,7,FOSSIL
brand,fossil,2,7,Fossil
brand,fox,3,19,FOX
brand,fox,3,19,Fox
brand,fox,3,19,Fox's
brand,fox racing,1,6,Fox Racing
brand,foxybae,1,7,FOXYBAE
brand,fp movement,2,6,FP Movement
brand,fp movement,2,6,fp movement
brand,franco sarto,1,3,Franco Sarto
brand,franklin,2,5,FRANKLIN
brand,franklin,2,5,Franklin
brand,franklin mint,2,3,Franklin Mint
brand,franklin mint,2,3,The Franklin Mint
brand,franks redhot,1,3,Frank's RedHot
brand,fredericks of hollywood,3,9,Frederick's of Hollywood
brand,fredericks of hollywood,3,9,Fredericks of Hollywood
brand,fredericks of hollywood,3,9,frederick's OF HOLLYWOOD
brand,free assembly,2,8,FREE ASSEMBLY
brand,free assembly,2,8,Free Assembly
brand,free fly,1,4,Free Fly
brand,freeman,2,12,FREEMAN
brand,freeman,2,12,Freeman
brand,free people,3,84,FREE PEOPLE
brand,free people,3,84,Free People
brand,free people,3,84,free people
brand,free people movement,2,9,FREE PEOPLE MOVEMENT
brand,free people movement,2,9,Free People Movement
brand,french,1,4,French's
brand,fresca,1,10,Fresca
brand,freschetta,1,4,Freschetta
brand,fresh step,1,10,Fresh Step
brand,friday 13th,2,3,FRIDAY THE 13TH
brand,friday 13th,2,3,Friday the 13th
brand,friendly farm,1,7,Friendly Farms
brand,frigidaire,2,13,FRIGIDAIRE
brand,frigidaire,2,13,Frigidaire
brand,frisky,1,4,Friskies
brand,frito,2,32,Frito
brand,frito,2,32,Fritos
brand,frito lay,2,26,Frito Lay
brand,frito lay,2,26,Frito-Lay
brand,froot loop,1,6,Froot Loops
brand,frosted flake,1,3,Frosted Flakes
brand,fruit by foot,2,4,Fruit By The Foot
brand,fruit by foot,2,4,Fruit by the Foot
brand,fruit of loom,2,22,FRUIT OF LOOM
brand,fruit of loom,2,22,Fruit of the Loom
brand,fruit roll up,1,5,Fruit Roll-Ups
brand,fruity pebble,1,4,Fruity Pebbles
brand,fry,1,3,Fry's
brand,frye,2,13,FRYE
brand,frye,2,13,Frye
brand,fubble,1,3,Fubbles
brand,fubu,1,6,FUBU
brand,fuji,2,8,FUJI
brand,fuji,2,8,Fuji
brand,fujifilm,2,28,FUJIFILM
brand,fujifilm,2,28,Fujifilm
brand,fujitsu,2,6,FUJITSU
brand,fujitsu,2,6,Fujitsu
brand,funimation,2,3,FUNimation
brand,funimation,2,3,Funimation
brand,funko,1,25,Funko
brand,funko pop,2,3,Funko Pop
brand,funko pop,2,3,Funko Pop!
brand,furla,2,4,FURLA
brand,furla,2,4,Furla
brand,fusion,1,6,Fusion
brand,gain,2,494,Gain
brand,gain,2,494,gain
brand,galanz,1,4,Galanz
brand,galaxy,1,4,Galaxy
brand,gallery dept,2,4,GALLERY DEPT.
brand,gallery dept,2,4,Gallery Dept.
brand,game boy,3,21,GAME BOY
brand,game boy,3,21,Game Boy
brand,game boy,3,21,Game boy
